ID_Musee,Nom,Telephone,Adresse,Latitude,Longitude,RefType,RefInstitution,RefVille,RefFinances,RefLocale
8402600069,MENOMINEE RANGE HISTORICAL FOUNDATION MUSEUM,9067744276,300 E LUDINGTON ST,45.82262,-88.06639,4,NULL,49801,237085637,4
8402600091,MERIDIAN HISTORIC VILLAGE,5173477300,5151 MARSH RD,42.72118,-84.42934,4,NULL,48805,382022649,2
8402600346,MERRILL TOWNSHIP HISTORICAL SOCIETY,NULL,PO BOX 116,43.7461,-85.86861,4,NULL,49309,260084256,4
8402600543,METAMORA HISTORICAL SOCIETY,8106782678,PO BOX 22,42.9415,-83.28766,4,NULL,61548,382267020,4
8402600407,METROPOLITAN DETROIT VETERANS COALITION,NULL,71E GARFIELD,42.35416,-83.06116,4,NULL,48221,300540383,1
8409400357,METROPOLITAN MUSEUM OF DESIGN DETROIT,NULL,1274 LIBRARY ST STE 300,42.33428,-83.04671,5,NULL,48221,464299785,1
8402601021,MICHIGAMME MUSEUM,9063239016,262 ORANGE RD,46.5298,-88.18298,4,NULL,49861,421746878,4
8402601050,MICHIGAN AIR GUARD HISTORICAL ASSOCIATION,5862396768,27333 C STREET BLDG 1011,42.61858,-82.82129,1,NULL,48045,510164512,2
8402600753,MICHIGAN BLACK HORSEMANS ASSOCIATION,NULL,PO BOX 211039,42.42308,-83.17031,4,NULL,48221,382996076,1
8402600951,MICHIGAN FALLEN HEROES MEMORIAL,NULL,1200 NORTH TELEGRAPH BLDG 38E,42.62719,-83.30021,4,NULL,61764,383630128,1
8402600603,MICHIGAN FARMERS HALL OF FAME,NULL,7990 MILO RD,42.45705,-85.43922,5,NULL,49046,382451227,4
8402600894,MICHIGAN FIREHOUSE MUSEUM AND EDUCATION CENTER,7345470663,110 W CROSS ST,42.24589,-83.60845,1,NULL,48198,383438839,2
8402600092,MICHIGAN FLYWHEELERS,2696392010,06285 68TH ST,42.39565,-86.25258,5,NULL,49090,383272177,3
8402600830,MICHIGAN FLYWHEELERS MUSEUM,2696392010,64958 M 43,42.39565,-86.25258,5,NULL,4401,383272177,3
8402600989,MICHIGAN FORESTRY AND PARK ASSOCIATION,5173374999,2840 CHERITHBROOK DR,42.66783,-84.39783,2,NULL,41054,386090409,4
8402600723,MICHIGAN HISTORIC PRESERVATION NETWORK,5173718080,107 E GRAND RIV AVE,42.7475,-84.5489,4,NULL,60438,382878515,1
8402601034,MICHIGAN HISTORICAL HOMES PRESERVATION SOCIETY,NULL,407 N MASON ST,43.42457,-83.96761,4,NULL,48603,454192604,1
8402600073,MICHIGAN HISTORICAL MUSEUM,5173733559,702 W KALAMAZOO,41.71963,-86.90291,4,NULL,60438,356065637,2
8402600645,MICHIGAN JEWISH SPORTS HALL OF FAME,2485929323,2000 OAKLEY PARK RD STE 104,42.57068,-83.44208,3,NULL,48390,382600231,2
8402600659,MICHIGAN LABOR HISTORY SOCIETY,NULL,1411 THREE MILE DR,42.35924,-83.06862,1,NULL,48230,382634592,1
8402600803,MICHIGAN LEGACY ART PARK,NULL,12500 CRYSTAL MOUNTAIN DR,44.51694,-85.99365,4,NULL,49683,383172005,4
8402600248,MICHIGAN LIGHTHOUSE ALLIANCE,NULL,PO BOX 141,46.01928,-83.8293,4,NULL,49726,201053351,4
8402601066,MICHIGAN LIGHTHOUSE FUND,NULL,PO BOX 23203,42.68559,-84.49876,4,NULL,60438,743055792,1
8402600880,MICHIGAN MAGAZINE MUSEUM,NULL,PO BOX 85,44.76654,-84.05085,5,NULL,48619,383404826,4
8402600567,MICHIGAN MARITIME MUSEUM,2696378078,260 DYCKMAN AVE,42.40758,-86.27621,5,NULL,49090,382342806,3
8402600347,MICHIGAN MATHEMATICS AND SCIENCE CENTERS NETWORK,7344181479,1390 EISENHOWER PL,42.2415,-83.72964,3,NULL,48113,260224643,1
8402600769,MICHIGAN MILITARY AIR LAND/SEA,6169741955,PO BOX 888212,42.89619,-85.54611,5,NULL,49546,383065912,2
8402600240,MICHIGAN MILITARY HISTORY,NULL,PO BOX 22203,42.73014,-84.56162,4,NULL,60438,141891692,1
8402600095,MICHIGAN MILITARY HISTORY MUSM,6169741955,4950 ROSS DR,42.6626,-83.38548,5,NULL,95386,382605023,2
8402600367,MICHIGAN MILITARY TECHNICAL HISTORICAL SOCIETY,NULL,16600 STEPHENS,42.4721,-82.95069,4,NULL,48021,263923943,2
8402600819,MICHIGAN MUSEUM OF MILITARY TRANSPORT FOUNDATION,NULL,9840 MIDLAND ROAD,43.55214,-84.15573,5,NULL,48623,383238470,2
8402600084,MICHIGAN MUSEUM OF SURVEYING,5174846605,220 SOUTH MUSEUM DRIVE,42.73246,-84.54783,5,NULL,60438,237273093,1
8402600418,MICHIGAN MUSIC HALL OF FAME,7344840221,108 WASHTENAW RD 4,42.24375,-83.61323,4,NULL,48198,320261043,2
8402600801,MICHIGAN ORAL HISTORY ASSOCIATION,5173211746,5580 W STATE RD,42.78432,-84.63215,4,NULL,60438,383169234,2
8402600314,MICHIGAN PHOTOGRAPHIC HISTORICAL SOCIETY,NULL,PO BOX 2278,42.54487,-83.20846,4,NULL,35204,237191105,2
8402600796,MICHIGAN POLITICAL HISTORY SOCIETY,5173337996,PO BOX 4684,42.74574,-84.4836,4,NULL,48824,383140874,1
8402600304,MICHIGAN SCIENCE CENTER,3135778400,5020 JOHN R ST,42.35792,-83.06222,3,NULL,48221,455190355,1
8402600410,MICHIGAN SHIPWRECK RESEARCH ASSOCIATES,NULL,120 WEST 23RD STREET,42.77657,-86.11294,4,NULL,49423,320009283,1
8402600320,MICHIGAN SOCIETY OF PROFESSIONAL SURVEYORS,5174842413,220 MUSEUM DR,42.73246,-84.54783,5,NULL,60438,237273093,1
8402600468,MICHIGAN SPORTS HALL OF FAME,2484730656,PO BOX 1073,42.46291,-83.37626,5,NULL,6032,381777712,2
8402600555,MICHIGAN STATE TRUST FOR RAILWAY PRESER,9897259464,405 SOUTH WASHINGTON STREET,42.99424,-84.17062,5,NULL,48867,382311830,3
8409502338,MICHIGAN STATE UNIVERSITY HORTICULTURE GARDENS,NULL,A288 PLANT & SOIL SCIENCE BLDG,42.7356,-84.49352,2,671,48824,386005984,1
8409501638,MICHIGAN STATE UNIVERSITY MUSEUM,5173552370,409 WEST CIRCLE DRIVE,42.7356,-84.49352,5,671,48824,386005984,1
8409500656,MICHIGAN STATE UNIVERSITY OBSERVATORY,NULL,4299 PAVILION DRIVE,42.7356,-84.49352,3,671,48824,386005984,1
8402600694,MICHIGAN SUPREME COURT HISTORICAL SOCIETY,5173737589,925 W OTTAWA ST,42.73465,-84.56489,4,NULL,60438,382803195,1
8402600237,MICHIGAN TRAILS AND GREENWAYS ALLIANCE,5174856022,1213 CENTER STREET,42.74759,-84.54811,4,NULL,60438,113725153,1
8402600330,MICHIGAN TRANSIT MUSEUM,5864631863,PO BOX 12,42.59244,-82.88018,5,NULL,48046,237361181,2
8402600787,MICHIGAN WOOD CARVERS ASSOCIATION,8107983401,10821 ANTCLIFF RD,42.92094,-82.98971,7,NULL,6234,383126047,4
8402600504,MICHIGANS OWN,9896528005,1250 WEISS ST,43.31942,-83.73489,1,NULL,48734,382127945,3
8402600328,MICHILIMACKINAC HISTORICAL SOCIETY,9066436627,PO BOX 735,45.86853,-84.72719,4,NULL,49781,237345967,3
8402600854,MID MICHIGAN CIVIL WAR MUSEUM,7342407780,1371 N FORREST LANE HCR1 BOX 448,45.76436,-84.4673,5,NULL,49775,383331714,4
8402600906,MID-MICHIGAN CHILDREN'S MUSEUM,9893996626,315 W GENESEE AVE,43.41961,-83.94643,8,NULL,48603,383484109,1
8402600611,MID-MICHIGAN RAILWAY HISTORICAL SOCIETY,NULL,PO BOX 79,43.0223,-83.68683,4,NULL,48503,382484876,1
8402601003,MIDLAND CENTER FOR THE ARTS,9896315930,1801 W SAINT ANDREWS RD,43.62518,-84.25004,5,NULL,48640,386114020,1
8402600897,MIDLAND CHILDREN'S MUSEUM,9896315930,5212 HUNTINGTON DRIVE,43.62518,-84.25004,8,NULL,48640,383451760,1
8402600821,MIDLAND EXPERIMENTAL AIRCRAFT ASSOCIATION,9898353231,PO BOX 2464,43.62331,-84.22697,4,NULL,48640,383250754,1
8402601092,MIDLAND GENEALOGICAL SOCIETY,9896315930,PO BOX 2421,43.62534,-84.25096,4,NULL,48640,900604527,1
8409400361,MIDWEST MINIATURES MUSEUM,NULL,6855 W HICKORY RD,42.44213,-85.42506,5,NULL,49060,900472256,4
8402600327,MILAN AREA HISTORICAL SOCIETY,NULL,PO BOX 245,42.09174,-83.68197,4,NULL,47031,237337337,3
8402600331,MILFORD HISTORICAL SOCIETY,2486857308,124 E COMMERCE ST,42.59157,-83.60007,4,NULL,6461,237366144,2
8402600848,MILLERSBURG AREA HISTORICAL SOCIETY,9897738404,PO BOX 30,45.43804,-84.10087,4,NULL,49759,383312955,4
8402600764,MILLINGTON-ARBELA HISTORICAL SCOIETY,9898715508,8534 STATE ST PO BOX 422,43.28059,-83.52977,4,NULL,48746,383032022,4
8402600384,MINERS MEMORIAL HERITAGE PARK,NULL,PO BOX 52,46.45659,-90.16009,4,NULL,49938,272551126,3
8402600899,MODEL-T AUTOMOTIVE HERITAGE COMPLEX,3138728759,461 PIQUETTE ST,42.38979,-83.09253,3,NULL,48221,383455896,1
8402600448,MONROE COUNTY COUNCIL CIO SOCIAL & WELFARE ASSOCIATION,7349255463,41 W FRONT ST,41.91645,-83.39819,5,NULL,6468,381292799,1
8402600968,MONROE COUNTY HISTORICAL MUSEUM,7342407780,126 SOUTH MONROE STREET,41.91647,-83.39764,4,NULL,6468,386004873,1
8402600455,MONROE COUNTY HISTORICAL SOCIETY,7342407780,111 S MACOMB ST,41.91647,-83.39764,4,NULL,6468,381377728,1
8402601048,MONTAGUE MUSEUM AND HISTORICAL ASSOCIATION,NULL,8778 FERRY ST,43.41754,-86.35523,4,NULL,96064,510156948,3
8402600658,MONTMORENCY COUNTY HISTORICAL SOCIETY,9897424218,PO BOX 252,45.06318,-83.93489,4,NULL,49746,382631365,4
8402600565,MONTROSE AREA HISTORICAL ASSOCIATION,8106396644,PO BOX 577,43.17724,-83.89041,4,NULL,36559,382335589,4
8402600402,MONTROSE SPORTS & COMMUNITY HALL OF FAME,NULL,PO BOX 111,43.18454,-83.89341,5,NULL,36559,300272931,4
8402600348,MONTROSE VETERANS BELL MEMORIAL PROJFECT,NULL,PO BOX 317,43.18454,-83.89341,4,NULL,36559,260788627,4
8402600889,MORENCI AREA HISTORICAL SOCIETY,NULL,120 E LAGRANGE ST,41.71799,-84.2141,4,NULL,49256,383429901,4
8402600446,MORTON HOUSE MUSEUM,2699257011,501 TERRITORIAL ROAD,42.10897,-86.46486,4,NULL,49023,381253706,1
8402600072,MOTORSPORTS MUSEUM AND HALL OF FAME,2483497223,43700 EXPO CENTER DR,42.47549,-83.47531,5,NULL,48375,382779981,1
8402600941,MOTOWN CENTER,3138752264,30100 TELEGRAPH RD STE 302,42.37575,-83.05888,1,NULL,48025,383597931,1
8402600653,MOTOWN HISTORICAL MUSEUM,3138752264,2648 W GRAND BLVD,42.37575,-83.05888,1,NULL,48221,382614561,1
8402601097,MOVIE MUSEUM,9897257621,318 E OLIVER ST,42.99932,-84.16518,5,NULL,48867,953427399,3
8402600683,MT PLEASANT AREA HISTORICAL SOCIETY,9898542509,PO BOX 107,43.61099,-84.77682,4,NULL,52641,382769507,3
8402600370,MT. PLEASANT DISCOVERY MUSEUM,9893173221,PO BOX 1475,43.59726,-84.74065,8,NULL,52641,264486173,3
8409501657,MUD LAKE BOG,7347641817,500 SOUTH STATE STREET,42.25286,-83.7389,5,685,48113,386006309,1
8402600842,MULTI-LAKES ASSOCIATION FOR CIVIL WAR STUDIES,NULL,15625 S HURON RIVER DR,42.18945,-83.40376,5,NULL,48174,383296392,2
8402600481,MUSEUM OF AFRICAN AMERICAN HISTORY,3134945800,315 E WARREN AVE,42.35844,-83.06094,5,NULL,48221,381882096,1
8409501142,MUSEUM OF ANTHROPOLOGY,NULL,503 THOMPSON STREET,42.25286,-83.7389,9,685,48113,386006309,1
8409503759,MUSEUM OF CONTEMPORARY ART DETROIT,NULL,4001 W MCNICHOLS RD,42.41707,-83.13987,7,708,48221,381360586,1
8409501152,MUSEUM OF NATURAL HISTORY,NULL,656 WEST KIRBY STREET,42.36368,-83.05725,9,698,48221,686028429,1
8402600922,MUSEUM OF NEW ART,2486514941,19 NORTH SAGINAW,42.81979,-82.97506,7,NULL,61764,383536631,4
8402600699,MUSEUM OF OJIBWA CULTURE,9066439161,500 NORTH STATE STREET,45.87207,-84.7311,5,NULL,49781,382813453,3
8409501156,MUSEUM OF PALEONTOLOGY,7347640489,1109 GEDDES AVENUE,37.87426,-122.26644,9,92,48113,946002123,1
8409500703,MUSEUM OF ZOOLOGY,NULL,503 THOMPSON STREET,42.25286,-83.7389,3,685,48113,386006309,1
8402600490,MUSIC HALL CENTER FOR THE PERFORMING ARTS,3138878500,350 MADISON ST,42.33721,-83.04604,3,NULL,48221,382019397,1
8402600669,MUSIC HOUSE,2319389300,PO BOX 297,44.78863,-85.48933,5,NULL,49610,382709408,4
8402600668,MUSKEGON AREA SPORTS HALL OF FAME,6168653114,955 4TH STREET,43.15459,-86.2206,5,NULL,49442,382708837,1
8402600454,MUSKEGON COUNTY MUSEUM,2317220278,430 W CLAY AVE,43.23328,-86.25456,1,NULL,49442,381367319,1
8402600234,MUSKEGON COUNTY MUSEUM OF AFRICAN AMERICAN HISTORY,2317399500,2416 PECK ST,43.20184,-86.24492,1,NULL,49444,30563724,2
8402600879,MUSKEGON MUSEUM OF ART FOUNDATION,NULL,296 W WEBSTER AVE,43.23417,-86.25093,7,NULL,49442,383402560,1
8402600965,MUSKEGON PUBLIC SCHOOLS,2317202000,349 W WEBSTER AVE,43.23335,-86.25212,7,NULL,49442,386002960,1
8402600601,MUSKEGON RAILROAD HISTORICAL SOCIETY,2317263657,561 WEST WESTERN AVE,43.233,-86.25685,4,NULL,49442,382445957,1
8402600875,NATIONAL LIGHTHOUSE MUSEUM,7183900040,PO BOX 712,40.64105,-74.07513,4,NULL,49701,383394894,1
8402600329,NATIONAL POLISH AMERICAN SPORTS HALL OF FAME,3134073300,408 E 14 MILE RD,42.53409,-83.10391,5,NULL,48071,237351280,2
8402600441,NAVAL AIR STATION GROSSE ILE VETERANS ORGANIZATION,NULL,35663 BANBURY RD,42.42153,-83.39489,1,NULL,48152,371689213,1
8402600436,NEAREAST SIDERS,NULL,17577 PARKSIDE ST,42.42121,-83.13191,4,NULL,48221,371429514,1
8402600900,NEEBISH ISLAND HISTORICAL SOCIETY,NULL,17592 S SIMONSEN RD,46.25196,-84.1751,4,NULL,49710,383459430,4
8402600622,NEGAUNEE HISTORICAL SOCIETY,9064754614,POB 221,46.50124,-87.60422,4,NULL,49866,382506914,3
8402600546,NEW BALTIMORE HISTORICAL SOCIETY,5867254755,51065 WASHINGTON STREET,42.6799,-82.73545,4,NULL,48047,382282883,2
8402600690,NEW BUFFALO RAILROAD MUSEUM,NULL,16678 RED ARROW HWY,41.79526,-86.74468,5,NULL,49117,382799536,4
8409502379,NICHOLS ARBORETUM,7346478986,1610 WASHINGTON HEIGHTS,42.25286,-83.7389,2,685,48113,386006309,1
8402600252,NILES ART ASSOCIATION,2696836415,519 WOODRUFF,41.82193,-86.26514,7,NULL,60714,201526772,1
8402600712,NOKOMIS LEARNING CENTER,5173495777,5153 MARSH RD,42.73007,-84.41256,5,NULL,48805,382837299,2
8402600086,NORTH BERRIEN HISTORICAL MUSEUM,2694683330,300 COLOMA AVE,42.20551,-86.31745,4,NULL,95613,386239098,4
8402600434,NORTHEAST MICHIGAN CENTER FOR FINE ARTS,9893564877,109 N SECOND AVE,45.06238,-83.43333,7,NULL,49707,371426898,3
8402600375,NORTHEAST MICHIGAN GENEALOGICAL SOCIETY,NULL,491 JOHNSON STREET,45.07942,-83.44319,1,NULL,49707,270142609,4
8402600319,NORTHEAST OAKLAND HISTORICAL,2486288413,1 NORTH WASHINGTON STREET,42.82546,-83.26577,1,NULL,6478,237235912,2
8402600533,NORTHERN INDIANA HISTORICAL SOCIETY,3138844222,1100 LAKE SHORE RD,42.45056,-82.87306,4,NULL,48236,382218274,2
8402600704,NORTHERN MICHIGAN ANTIQUE FLYWHEELERS CLUB,NULL,PO BOX 494,45.27382,-84.92759,4,NULL,49796,382821381,4
8402600667,NORTHFIELD TOWNSHIP HISTORICAL SOCIETY,NULL,PO BOX 674,42.41844,-83.7606,4,NULL,48189,382701668,2
8402600399,NORTHPORT AREA HERITAGE ASSOCIATION,2313865188,PO BOX 453,45.11994,-85.61073,1,NULL,35476,300224163,4
8402600703,NORTHVILLE GENEALOGICAL SOCIETY,NULL,PO BOX 932,42.43946,-83.51158,4,NULL,48168,382820934,2
8402600430,NORTHVILLE HISTORICAL SOCIETY,2483481845,215 GRISWOLD ST,42.43268,-83.47896,4,NULL,48168,364092509,2
8402600924,NORWEGIAN LUTHERAN CHURCH HISTORICAL SOCIETY,9063373731,608 ELM ST,47.248,-88.45379,4,NULL,49931,383540923,3
8402600927,NORWOOD AREA HISTORICAL SOCIETY,NULL,PO BOX 595,45.21782,-85.38009,4,NULL,49720,383553050,4
8402600591,NOVI HISTORICAL SOCIETY,NULL,PO BOX 751,42.47549,-83.47531,4,NULL,48375,382415485,1
8402600740,OAKFIELD PIONEER HERITAGE,NULL,11210 MORGAN MILLS RD N,43.17416,-85.27674,5,NULL,36037,382953949,3
8402601057,OAKLAND COUNTY HISTORICAL RESEARCH,2488580012,1200 N TELEGRAPH RD BLDG 14 EAST,42.65803,-83.33351,4,NULL,61764,562648298,1
8402600475,OAKLAND COUNTY PIONEER & HISTORICAL SOCIETY,2483386732,405 CHAVEZ AVE,42.64798,-83.3039,4,NULL,61764,381846291,1
8402600756,OAKLAND TOWNSHIP HISTORICAL SOCIETY,NULL,575 LETTS RD,42.78475,-83.14617,4,NULL,94602,383010157,4
8402600929,OASIS GALLERY,9062251377,130 W WASHINGTON ROOM NO U-7,46.54341,-87.3936,7,NULL,67464,383558359,3
8402600238,OBA NEWS RESEARCH CENTER,NULL,4 E ALEXANDRINE 515,42.3505,-83.05995,4,NULL,48221,116604985,1
8402600342,OCEANA COUNTY HISTORICAL & GENEALOGICAL SOCIETY,2318732600,114 S DRYDEN ST,43.70095,-86.36227,4,NULL,49420,237420760,3
8402600656,OCTAGON HOUSE,5867810084,PO BOX 94118,42.72526,-83.03585,4,NULL,71862,382624007,2
8402600627,OGEMAW GENEALOGICAL & HISTORICAL SOCIETY,9893430177,PO BOX 734,44.27522,-84.24134,4,NULL,52358,382523301,4
8402600828,OLD FENCE RIDER HISTORICAL CENTER MUSEUM,9894275222,217 E PINE STREET,43.40561,-85.03565,1,NULL,48829,383270726,4
8402600353,OLD HOUSE NETWORK,2697200403,1014 DAVIS,42.28113,-85.59539,4,NULL,49048,261408704,1
8402600793,OLD MISSION PENINSULA HISTORICAL SOCIETY,NULL,PO BOX 115,44.8992,-85.49032,4,NULL,49673,383139637,4
8402600051,OLD RUGGED CROSS MUSEUM,2318325431,4918 PARK ST,43.89105,-85.52552,4,NULL,49677,382423661,4
8402601064,OLD TIGER STADIUM CONSERVANCY,NULL,150 W JEFFERSON SUITE 2500,42.32809,-83.04629,4,NULL,48221,711015677,1
8402600254,OLIVE TOWNSHIP HISTORICAL SOCIETY,6167869996,6480 136TH AVE,42.8897,-86.12004,4,NULL,49423,201774668,4
8402600416,OMENA HISTORICAL SOCIETY,2313867726,PO BOX 75,45.0697,-85.59938,4,NULL,49674,320134627,4
8402600057,ONAWAY COURT HOUSE AND HISTORICAL MUSEUM,3193515738,20774 STATE STREET,45.35773,-84.22827,4,NULL,49765,454919382,4
8402600988,ONTONAGON COUNTY HISTORICAL SOCIETY,9068846165,422 RIVER ST,46.87284,-89.31799,4,NULL,49953,386089488,4
8402600288,OPEN CONCEPT GALLERY,6162339722,260 PARIS AVE SE,27.92612,-82.48151,7,NULL,49546,205746558,4
8402600810,ORION HISTORICAL SOCIETY,NULL,PO BOX 817,42.63405,-83.09691,4,NULL,48362,383195837,2
8402600935,ORTONVLLE COMMUNITY HISTORICAL SOCIETY,2486273893,366 MILL ST,42.84286,-83.42638,4,NULL,48462,383575178,4
8402600262,OSHTEMO HISTORICAL SOCIETY,NULL,7275 WEST MAIN STREET,42.2956,-85.69952,4,NULL,49048,202552705,4
8402600757,OTISVILLE AREA HISTORICAL ASSOCIATION,NULL,PO BOX 93,43.16722,-83.52235,4,NULL,48463,383010468,4
8402600953,OTSEGO AREA HISTORICAL SOCIETY,2696923775,PO BOX 424,42.46092,-85.6968,4,NULL,49078,383635178,3
8402600596,OTSEGO COUNTY HISTORICAL SOCIETY,9897324568,PO BOX 1223,45.02747,-84.67781,4,NULL,49734,382433345,3
8402600639,OUR SAVIOURS HISTORICAL SOCIETY & MUSEUM,2317230077,115 SPRUCE ST,44.24312,-86.32069,4,NULL,49660,382557816,3
8402600777,OVID HISTORICAL SOCIETY,9896403651,PO BOX 4,42.99836,-84.36997,4,NULL,48866,383083921,4
8402600053,PACKARD PROVING GROUNDS,5867394800,49965 VAN DYKE AVE,42.89571,-83.6515,4,NULL,48317,311502101,2
8402600823,PAINESDALE MINE & SHAFT,9062614047,42641 SHAFT ROAD PO BOX 332,47.04315,-88.67148,4,NULL,49955,383258339,4
8402600920,PAIR OF ROSEVILLE PLANTERS,5864455407,29777 GRATIOT,42.51666,-82.92721,5,NULL,95747,383527815,2
8402600663,PAMPA KANNADA KOOTA,NULL,45863 BAYWOOD BLVD,42.31187,-83.49359,4,NULL,6019,382669587,2
8402600944,PARADISE & MAYFIELD HISTORICAL SOCIETY,NULL,7120 HENCY RD,44.5737,-85.53447,4,NULL,49649,383604778,4
8402600955,PARTNERSHIP FOR THE ARTS & HUMANITI ES,7347657061,PO BOX 871722,42.34685,-83.43724,7,NULL,6019,383643272,2
8402600291,PATHFINDER MUSEUM,NULL,320 W SAINT JOSEPH ST,42.72653,-84.55664,5,NULL,60438,208535589,1
8402600923,PAUL DICKERSON STUDIO ART MUSEUM,NULL,7376 101ST AVE,42.43002,-86.2592,7,NULL,49090,383540079,3
8402600610,PENTWATER HISTORICAL SOCIETY,NULL,PO BOX 54,43.79577,-86.40446,4,NULL,49449,382477422,4
8402600839,PERE MARQUETTE HISTORICAL SOCIETY,NULL,PO BOX 422,43.03978,-86.18996,4,NULL,49417,383290253,2
8402600285,PETER DOUGHERTY SOCIETY,NULL,PO BOX 101,44.9546,-85.48862,4,NULL,49673,205282161,4
8402600545,PEWABIC SOCIETY,3138220954,10125 E JEFFERSON AVE,42.36139,-82.98142,7,NULL,48221,382277840,1
8402601042,PHOENIX CONTINUUM,NULL,700 TERRACE POINT RD,43.21134,-86.22867,4,NULL,49442,460560058,2
8402600604,PICKFORD HISTORICAL SOCIETY,9066471372,PO BOX 572,46.15784,-84.34615,4,NULL,49774,382453293,4
8402600435,PIGEON CREEK SCHOOLHOUSE PRESERVATION SOCIETY,NULL,16917 PIERCE ST,43.06412,-86.23122,4,NULL,49460,371428819,1
8402600620,PINE RIVER AREA HISTORICAL SOCIETY,NULL,PO BOX 84,44.11699,-85.43098,2,NULL,92780,382503160,4
8402600885,PITTSFIELD TOWNSHIP HISTORICAL SOCIETY,7346682607,PO BOX 6013,42.27276,-83.76611,4,NULL,48113,383424107,1
8402600835,PLANET ART,3139617777,660 PLAZA DR,42.33433,-83.0484,7,NULL,48221,383279650,1
8402600054,PLYMOUTH HISTORICAL MUSEUM,7344558940,155 SOUTH MAIN STREET,42.37291,-83.46692,4,NULL,95669,386096477,2
8402601063,PLYMOUTH PRESERVATION NETWORK,NULL,11677 MORGAN AVE,42.36713,-83.44297,4,NULL,95669,711009115,2
8402600437,POINT BETSIES LIGHTHOUSE,2313527666,PO BOX 601,44.68956,-86.24783,5,NULL,60423,371451508,4
8402600957,POINTE AUX BARQUES LIGHTHOUSE SOCIETY,NULL,5130 SHOREFRONT LN,43.94996,-82.71807,4,NULL,48468,383651756,4
8402600775,POLISH AMERICAN HISTORIC SITE,3138319727,4231 SAINT AUBIN ST,42.35933,-83.04109,4,NULL,48221,383076756,1
8402600908,PORT AUSTIN AREA HISTORICAL SOCIETY,5177388623,1424 POINTE AUX BARQUES PO BOX 450,44.02383,-82.99507,4,NULL,48467,383496400,4
8402600762,PORT AUSTIN REEFLIGHT ASSOCIATION,9897386555,8265 N VAN DYKE,44.03312,-82.99411,4,NULL,48467,383018951,4
8402601036,PORT HOPE RAILROAD DEPOT,5174204147,8047 PORTLAND AVENUE,43.94004,-82.71363,1,NULL,48468,454632850,4
8402600362,PORT HURON & DETROIT RAILROAD HISTORICAL SOCIETY,NULL,3114 STRAWBERRY LANE,43.00671,-82.45898,4,NULL,48060,263372116,2
8402600480,PORT HURON MUSEUM OF ARTS & HISTORY,8109820891,1115 6TH ST,42.97184,-82.42609,7,NULL,48060,381864312,2
8402600524,PORT HURON SPORTS HALL OF FAME,NULL,PO BOX 610881,42.96873,-82.46247,5,NULL,48060,382190511,2
8409503889,POTTER CENTER ART GALLERY,NULL,2111 EMMONS ROAD,42.1675,-84.40585,7,709,95642,381795703,4
8402600513,POTTER PARK ZOOLOGICAL GARDENS,NULL,1301 S PENN AVE,42.71928,-84.53802,6,NULL,60438,382153808,1
8402600618,PRAIRIE HISTORICAL SOCIETY,NULL,107 N MAIN ST PO BOX 82,42.23441,-85.34501,4,NULL,49034,382499974,4
8402600808,PRESERVATION ASSOCIATION OF BEAVER ISLAND,NULL,PO BOX 494,45.6965,-85.53122,2,NULL,49782,383192993,4
8402600426,PRESERVATION BLOOMFIELD,NULL,42714 WOODWARD AVE,42.59307,-83.25407,4,NULL,48303,352333158,2
8402600852,PRESERVATION CHELSEA,NULL,204 WASHINGTON ST,42.31463,-84.01565,4,NULL,35043,383323344,3
8402600706,PRESERVATION DETROIT,3135773559,4735 CASS AVE,42.35415,-83.06571,4,NULL,48221,382827377,1
8402600818,PRESERVATION NOVI,NULL,PO BOX 751,42.47549,-83.47531,4,NULL,48375,383231499,1
8402600952,PRESERVATION OWOSSO,NULL,788 E JUDDVILLE ROAD,43.00352,-84.18258,4,NULL,48867,383631037,3
8402600907,PRESERVE HISTORIC SLEEPING BEAR,2313346103,PO BOX 453,44.93546,-85.92089,2,NULL,49630,383486616,4
8402600492,PRESQUE ISLE COUNTY HISTORICAL MUSEUM,9897344121,PO BOX 175,45.41989,-83.81796,4,NULL,49779,382051983,3
8402600662,PRESQUE ISLE LIGHTHOUSE,9895955419,4500 E GRAND LAKE RD,45.35299,-83.48865,5,NULL,4769,382668532,4
8402600861,PRESQUE ISLE TOWNSHIP MUSEUM SOCIETY,9895959917,PO BOX 208,45.29905,-83.49276,4,NULL,4769,383361187,4
8402601061,QUINCY HISTORICAL SOCIETY,NULL,47 COLE ST,41.94645,-84.88562,4,NULL,95971,611587706,3
8402600469,QUINCY MINE HOIST ASSOCIATION,9064823101,49750 US-41,47.13638,-88.57939,4,NULL,21750,381788908,3
8402600531,R E OLDS TRANSPORTATION MUSEUM,5173720422,240 MUSEUM DR,42.73246,-84.54783,1,NULL,60438,382206081,1
8402600655,RAILROAD HISTORICAL SOCIETY OF NORTHWEST MICHIGAN,6167840859,PO BOX 1845,43.03505,-85.67041,4,NULL,49685,382622371,2
8402600893,RAILS ON WHEELS,NULL,525 E MICHIGAN AVE STE 151,42.17062,-83.77304,5,NULL,48176,383436516,2
8402600765,RAVEN HILL DISCOVERY CENTER,2315363369,4737 FULLER RD,45.14699,-85.05507,8,NULL,49727,383032707,4
8402600260,RAY TOWNSHIP HISTORICAL SOCIETY,5867849221,64255 WOLCOTT RD,42.76912,-82.92772,4,NULL,48096,202460295,4
